,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,stop_x,stop_y
338,42.712035,0,6100,-84.539485,,,,0 E MOUNT HOPE AVE & DONORA ST,WBD Mt. Hope before Donora,0,6100,,993160.836063386,682122.2358608351
339,42.68256,0,4379,-84.53826,,,,S PENNSYLVANIA AVE & E JOLLY RD,SBD Pennsylvania past Jolly Rd,0,4379,,993257.7805631786,678846.1315920833
340,42.725781,0,4814,-84.487051,,,,W SHAW LN & CHESTNUT RD,WBD N Shaw past Chestnut,0,4814,,997454.5516196984,683647.0088863688
341,42.74797,0,1832,-84.59625,,,,MORRIS AVE & OVERLEA DR,SBD Morris past Willow St,0,1832,,988520.0781524852,686122.8326645114
342,42.74646,0,1833,-84.59628,,,,MORRIS AVE & CORNELIA DR,SBD Morris past Cornelia Dr,0,1833,,988517.3303377269,685954.9996288575
343,42.748421,0,1830,-84.591945,,,,W WILLOW ST & Boynton,WBD Willow before Boynton Dr,0,1830,,988872.4279449744,686172.3562020103
344,42.74839,0,1831,-84.59407,,,,W WILLOW ST & GOULD RD,WBD Willow past Briarwood Dr,0,1831,,988698.541095412,686169.2070090871
345,42.7411,0,1836,-84.59716,,,,W SAGINAW ST & FITTING AVE,WBD Saginaw past Morris Ave,0,1836,,988444.2742006021,685359.360882683
346,42.74118,0,1837,-84.60036,,,,W SAGINAW ST & EDGEMONT BLVD,WBD Saginaw past Edgemont Blvd,0,1837,,988182.4135901693,685368.7181293899
347,42.743502,0,22,-84.625819,,,,NEW MALL DR,Lansing Mall,0,22,,986099.4887780604,685630.8812340284
348,42.740936,0,23,-84.601284,,,,W SAGINAW ST & W THOMAS L PKWY,EBD Saginaw past Waverly,0,23,,988106.7477970171,685341.7338499133
349,42.722939,0,3795,-84.533151,,,,S HOLMES ST & WALSH ST,SBD Holmes past Hazel St,0,3795,,993680.607103967,683333.6679808348
350,42.724953,0,3794,-84.533137,,,,S HOLMES ST & CLIMAX ST,SBD Holmes past Malcolm X,0,3794,,993681.9681136796,683557.5190846198
351,42.74117,0,1838,-84.60408,,,,E SAGINAW HWY & N WAVERLY RD,WBD Saginaw past Waverly Rd,0,1838,,987877.9804466581,685368.1605971548
352,42.67889,0,4380,-84.53823,,,,S PENNSYLVANIA AVE & LOUISA ST,SBD Pennsylvania past Armstrong,0,4380,,993259.8205737812,678438.2335494518
353,42.718807,0,5926,-84.493608,,,,S HARRISON RD & S SERVICE RD,NBD Harrison past Service,0,5926,,996917.447325427,682872.0928317087
354,42.671469,0,5588,-84.602971,,,,S WAVERLY RD & BRIDGEPORT DR,NBD Waverly past Bridgeport,0,5588,,987954.5675435424,677621.0102330167
355,42.747484,0,3792,-84.553106,,,,W GRAND RIVER AVE & E GRAND RIVER AVE,WBD Grand River past Washington,0,3792,,992050.3557357228,686063.5990160273
356,42.72993,0,2455,-84.51316,,,,,EBD Kalamazoo past Charles St,0,2455,,995317.6562798806,684109.3380423974
357,42.668076,0,5927,-84.542209,,,,MEIJER PENNSYLVANIA LOT,Meijer S Penn BC East Side,0,5927,,992932.5610608235,677236.6816928895
358,42.771101,0,4216,-84.482628,,,,MELROSE PLACE,Landing @ Chandler Crossing,0,4216,,997818.2799862162,688684.2348798008
359,42.72714,0,4862,-84.413866,,,,CENTRAL PARK DR & MARSH RD,EBD Central Park past Marsh,0,4862,,1003445.2313847959,683798.4691969289
360,42.682955,0,2014,-84.52225,,,,,EBD Jolly past Aurelius Rd,0,2014,,994569.3155358409,678888.8209527016
361,42.727501,0,1596,-84.550638,,,,S GRAND AVE & E HILLSDALE ST,NBD Grand past Hillsdale,0,1596,,992249.6901006182,683842.2565196727
362,42.729506,0,4861,-84.409782,,,,TIMES SQUARE DR & 5TH AVE,SBD Times Square past Marsh,0,4861,,1003779.3796271911,684061.6302972636
363,42.76256,0,2408,-84.583403,,,,DELTA RIVER DR & WESTBURY RD,WBD Delta River past Benton Blvd,0,2408,,989573.880287076,687742.7817593508
364,42.761441,0,2409,-84.587655,,,,DELTA RIVER DR & Leon Street,WBD Delta River  before Leon Ave,0,2409,,989225.8340650164,687618.9631724223
365,42.721146,0,3834,-84.526336,,,,PERKINS ST & SHEPARD ST,WBD Perkins past Shepard St,0,3834,,994238.3196862558,683133.8677257297
366,42.72113,0,3835,-84.52878,,,,PERKINS ST & MCCULLOUGH ST,WBD Perkins past Lathrop St,0,3835,,994038.2421611043,683132.2675911105
367,42.696972,0,5382,-84.410287,,,,DOBIE RD & KINAWA DR,NBD Dobie before Kinawa,0,5382,,1003740.0985460586,680445.5535037192
368,42.682838,0,5384,-84.421212,,,,JOLLY RD & FAIRHILLS DR,EBD Jolly past Fairhills Dr,0,5384,,1002846.046586909,678874.1927050608
369,42.730035,0,3831,-84.516819,,,,E KALAMAZOO ST & S FRANCIS AVE,WBD Kalamazoo past S Francis Ave,0,3831,,995018.1687006166,684121.228625901
370,42.739857,0,5386,-84.544561,,,,N LARCH ST & ERIE ST,NBD Larch Street at Erie,0,5386,,992748.6387533738,685215.048108727
371,42.661704,0,4733,-84.5389,,,,S CEDAR ST & CEDAR/PENNSYLVANIA CUTOFF,SBD Cedar past American,0,4733,,993202.9614250152,676528.2033336246
372,42.730841,0,3937,-84.462193,,,,N HAGADORN RD & S HAGADORN RD,SBD Hagadorn past Old Canton Ln,0,3937,,999489.4150330372,684208.9482697882
373,42.733464,0,1691,-84.49323,,,,MICHIGAN AVE & S HARRISON RD,EBD Michigan past Harrison Rd,0,1691,,996949.1486684671,684501.1797695686
374,42.722689,0,3838,-84.533004,,,,S HOLMES ST & E HAZEL ST,NBD Holmes past Walsh St,0,3838,,993692.6141290908,683305.8694500125
375,42.737323,0,4642,-84.571159,,,,W SHIAWASSEE ST & WESTMORELAND AVE,EBD Shiawassee before Howe St,0,4642,,990571.5022391212,684936.1545769084
376,42.740478,0,3933,-84.462297,,,,N HAGADORN RD & MOUNT VERNON AVE,SBD Hagadorn past Burcham Dr,0,3933,,999480.9870692628,685280.0959471036
377,42.733537,0,1675,-84.539934,,,,E MICHIGAN AVE & S 8TH ST,EBD Michigan after S Hosmer St,0,1675,,993126.5703405883,684512.176870065
378,42.759125,0,5994,-84.481471,,,,E LAKE LANSING RD & W LAKE LANSING RD,WBD Lake Lansing at Harkson,0,5994,,997912.4943146264,687353.039502796
379,42.747329,0,5997,-84.545943,,,,E GRAND RIVER AVE & N CEDAR ST,EBD Grand River after Cedar,0,5997,,992636.4681102954,686045.688350851
380,42.581142,0,4032,-84.443949,,,,W SYCAMORE ST & E SYCAMORE ST,WBD Sycamore past Park St,0,4032,,1000985.1851728994,667571.3924226022
381,42.716473,0,5991,-84.623914,,,,CORNERSTONE DR & W I 496,WBD Cornerstone past Snow,0,5991,,986249.1031935494,682626.3195098878
382,42.722299,0,5990,-84.622922,,,,SNOW RD & W I 496,SBD Snow Rd and Aspen,0,5990,,986331.6637677997,683273.69486306
383,42.722451,0,5992,-84.622787,,,,SNOW RD & ASPEN DR,SBD Snow and Aspen,0,5992,,986342.7502548749,683290.5663666504
384,42.748421,0,1829,-84.586981,,,,,WBD Willow past Eastfield Rd,0,1829,,989278.6138250325,686171.6815404926
385,42.701135,0,2880,-84.432438,,,,OKEMOS RD & past Sower,SBD Okemos past Sower Blvd,0,2880,,1001925.850020977,680907.4707334966
386,42.747506,0,5999,-84.541594,,,,E GRAND RIVER AVE & CASE ST,EBD Grand River after Case,0,5999,,992992.358606756,686064.9732382658
387,42.747491,0,5998,-84.547467,,,,E GRAND RIVER AVE & CENTER ST,WBD Grand River past Cedar,0,5998,,992511.7828965214,686063.8355529865
388,42.665428,0,4737,-84.574585,,,,HAAG RD & YUNKER ST,SBD Haag Road Before Georgetown,0,4737,,990279.3191902646,676945.7598120344
389,42.769728,0,3562,-84.547623,,,,E SHERIDAN RD & CEDAR ST,WBD Sheridan past Cedar St,0,3562,,992501.8365811977,688535.5350214991
390,42.720998,0,3796,-84.532747,,,,PERKINS ST & BENSCH ST,EBD Perkins past Holmes St,0,3796,,993713.4730969133,683117.8983348436
391,42.753427,0,3730,-84.517849,,,,N HAYFORD AVE & NORTHAMPTON WAY,SBD Hayford past Groesbeck Ave,0,3730,,994935.8633760698,686721.3154160093
392,42.767086,0,3561,-84.542672,,,,N EAST ST & E FREDERICK AVE,NBD N East past Orchard Glen,0,3561,,992906.4963323347,688241.4194205997
393,42.76769,0,3566,-84.555835,,,,TURNER ST & W FREDERICK AVE,SBD Turner past Frederick St,0,3566,,991829.8388184864,688309.8055481242
394,42.764916,0,3567,-84.555836,,,,TURNER ST & CARRIER ST,SBD Turner before Paulson St,0,3567,,991829.3738737407,688001.4679354317
395,42.769748,0,3564,-84.55249,,,,E SHERIDAN RD & CRESTON AVE,WBD Sheridan past Creston Ave,0,3564,,992103.7336498117,688538.2241512218
396,42.769364,0,3565,-84.555834,,,,TURNER ST & E SHERIDAN RD,SBD Turner past Sheridan Rd,0,3565,,991830.1518270593,688495.8755533586
397,42.668112,0,5928,-84.542515,,,,MEIJER PENNSYLVANIA LOT,Meijer S Penn BC West Side,0,5928,,992907.4924978067,677240.7097491276
398,42.76216,0,3568,-84.555531,,,,TURNER ST & W JACKSON ST,SBD Turner before Filley,0,3568,,991853.9444658442,687695.1008567184
399,42.694561,0,4133,-84.407506,,,,CARRIAGE LANE APTS & CSX TRANSPORTATION,SBD Carriage Lane,0,4133,,1003968.0172004595,680177.7164136278
400,42.741629,0,4803,-84.510725,,,,N HOWARD ST & MELODY LN,SBD Howard past Grand River,0,4803,,995517.8519085037,685409.5362000093
401,42.7411,0,3206,-84.61443,,,,E SAGINAW HWY & WINSFRED AVE,WBD Saginaw past Robbins Rd,0,3206,,987030.9592325485,685361.9955188695
402,42.745796,0,3841,-84.48364,,,,1135 ABBOT RD & E SAGINAW ST,NBD Abbot past Whitehills Dr,0,3841,,997734.5346027252,685871.5626940411
403,42.743541,0,3840,-84.483669,,,,941 ABBOT RD & NORTHLAWN ST,NBD Abbot past Library Ln,0,3840,,997732.075111667,685620.9193080115
404,42.74925,0,3843,-84.483647,,,,1600 ABBOT RD & E SAGINAW ST,NBD Abbot before Loree Dr,0,3843,,997734.0940565256,686255.4775492698
405,42.66327,0,5691,-84.567725,,,,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,WBD Edgewood @ Edgewood Villas,0,5691,,990841.1017245463,676705.1112861913
406,42.753912,0,3845,-84.483652,,,,ABBOT RD & TAYLOR DR,NBD Abbot Rampart Way,0,3845,,997733.8634853153,686773.6645456089
407,42.72845,0,1698,-84.45887,,,,E GRAND RIVER AVE & OAKLAND DR,EBD Gr. River Ave at Maplewood Dr,0,1698,,999761.3954311918,683943.176112509
408,42.689047,0,5694,-84.432356,,,,OKEMOS RD & FIELDSTONE DR,NBD Okemos before Fox Hollow,0,5694,,1001932.9595993912,679563.9534999398
409,42.755487,0,3846,-84.483662,,,,ABBOT RD & ASHER CT,NBD Abbot past Taylor Dr,0,3846,,997733.1056415907,686948.7284998922
410,42.74825,0,1872,-84.55993,,,,N PINE ST & W GRAND RIVER AVE,SBD Pine St past W Willow St,0,1872,,991492.0738496446,686149.4390504484
411,42.760619,0,5698,-84.528115,,,,LAKE LANSING RD & WOOD ST,EBD Lake Lansing past Chamberlain,0,5698,,994096.6221728463,687521.4192809897
412,42.72784,0,1699,-84.45661,,,,E GRAND RIVER AVE & Brookfield,EBD Gr. River past Brookfield,0,1699,,999946.3850418101,683875.3713666091
413,42.665894,0,4739,-84.576744,,,,BALFOUR DR & SELFRIDGE BLVD,SBD Balfour Dr. before Georgetown,0,4739,,990102.4861688984,676997.8151873219
414,42.669269,0,4583,-84.549645,,,,E MILLER RD & GARDENIA AVE,EBD Miller past Gardenia Ave,0,4583,,992323.4284678943,677369.955872667
415,42.74872,0,1871,-84.56194,,,,W WILLOW ST & CHRISTOPHER ST,EBD Willow at Christopher St,0,1871,,991327.671255784,686201.8947146785
416,42.686787,0,1770,-84.592771,,,,REO RD & WAINWRIGHT AVE,WBD Reo Rd at Wainwright Ave,0,1770,,988793.1791027468,679322.0218393661
417,42.734439,0,1622,-84.560129,,,,N PINE ST & W OTTAWA ST,SBD Pine St past Ottawa,0,1622,,991473.8008388376,684614.3679551897
418,42.718356,0,5499,-84.409492,,,,CENTRAL PARK DR & DOBIE RD,NBD Central Park past Grand River,0,5499,,1003803.8332459657,682822.342698934
419,42.774685,0,82,-84.589509,,,,W CIRCLE DR & E CIRCLE DR,Capital Regional Airport Auth. Term,0,82,,989076.6074018362,689091.322067633
420,42.7599,0,3713,-84.522991,,,,WOOD ST & LAKE LANSING RD,NBD Wood before Lake Lansing Rd,0,3713,,994515.7476045433,687441.1379409358
421,42.763338,0,81,-84.580342,,,,DELTA RIVER DR & N GRAND RIVER AVE,WBD Delta River past N Grand Riv.,0,81,,989824.4246814584,687828.8659924695
422,42.685597,0,5491,-84.265022,,,,E GRAND RIVER AVE & HIGHVIEW DR,WBD Grand River past Skirting Av,0,5491,,1015639.9393273367,679198.798414728
423,42.632956,0,3300,-84.537133,,,,WILCOX RD & DOGWOOD DR,EBD Wilcox past Laurelwood Dr,0,3300,,993344.5337783028,673333.0200009805
424,42.722238,0,1713,-84.428004,,,,W GRAND RIVER AVE & OKEMOS RD,WBD Gr. River past Okemos Rd,0,1713,,1002288.14272715,683253.1165479257
425,42.720806,0,1712,-84.420748,,,,2040 W GRAND RIVER AVE & MERIDIAN MALL LOT,WBD Gr. River Ave past Marsh Rd,0,1712,,1002882.207743822,683094.1862127753
426,42.687342,0,6086,-84.498786,,,,COLLINS RD & DUNCKEL RD,SBD Collins past Dunckel,0,6086,,996491.6745273549,679375.1037804601
427,42.725185,0,2490,-84.533001,,,,S HOLMES ST & E MAIN ST,NBD Holmes before Malcolm X,0,2490,,993693.125634514,683583.2947845679
428,42.72586,0,1717,-84.4493,,,,E GRAND RIVER AVE & Park Lake Rd.,WBD Gr. River past Park Lake R,0,1717,,1000544.7625664868,683655.3197850909
429,42.72456,0,1716,-84.44176,,,,W GRAND RIVER AVE & SMALL ACRES LN,WBD Gr. River past Mohawk Rd,0,1716,,1001161.994653282,683510.9071012106
430,42.72359,0,1715,-84.43585,,,,W GRAND RIVER AVE & MONTROSE AVE,WBD Gr. River past Montrose Av,0,1715,,1001645.8108613979,683403.1966394838
431,42.7231,0,1714,-84.43291,,,,W GRAND RIVER AVE & Grand View,WBD Gr. River past Grand View,0,1714,,1001886.497145302,683348.7986966108
432,42.728025,0,1719,-84.456732,,,,E GRAND RIVER AVE & E BROOKFIELD DR,WBD Gr.  River past E Brookfield,0,1719,,999936.398943023,683895.9339396898
433,42.72715,0,1718,-84.45379,,,,E GRAND RIVER AVE & Northwind,WBD Gr. River past Northwind D,0,1718,,1000177.2179198364,683798.6810602141
434,42.74127,0,2305,-84.577202,,,,N VERLINDEN AVE & W SAGINAW ST,SBD Cleo before Saginaw,0,2305,,990077.5946275075,685375.589893261
435,42.717317,0,4720,-84.598382,,,,OLD LANSING RD & PACKARD RD,WBD Old Lansing  @ YMCA,0,4720,,988339.586080873,682716.0918274289
436,42.682894,0,4858,-84.428087,,,,JOLLY RD & SERVICE DR,EBD Jolly before Alaidon,0,4858,,1002282.8642371912,678880.1973986113
437,42.683127,0,3495,-84.583405,,,,W JOLLY RD & PLEASANT GROVE RD,WBD Jolly before Richmond St,0,3495,,989559.7177175563,678913.9751479501
438,42.735003,0,1658,-84.482675,,,,E GRAND RIVER AVE & ABBOT RD,WBD Gr. River past MAC AVE,0,1658,,997813.101826836,684671.8945822555
439,42.729345,0,7,-84.551054,,,,S GRAND AVE & E LENAWEE ST,CATA Trans Center,0,7,,992215.8807820097,684047.254626486
440,42.734914,0,1653,-84.4834,,,,GRAND RIVER AVE & ABBOT ROAD,EBD Gr. River past Abbot Rd,0,1653,,997753.7608326242,684662.0222836384
441,42.743463,0,4695,-84.511349,,,,CHESTER RD & WOODRUFF AVE,SBD Chester before Grand River,0,4695,,995466.9268458543,685613.420599889
442,42.73308,0,1656,-84.47556,,,,621 E GRAND RIVER AVE & COLLINGWOOD DR,WBD Gr. River past Collingwood,0,1656,,998395.3767955893,684457.9867847813
443,42.733701,0,1657,-84.477862,,,,E GRAND RIVER AVE & DIVISION ST,WBD Gr. River Ave before Division,0,1657,,998206.9823186022,684527.0590712335
444,42.733559,0,1654,-84.47839,,,,GRAND RIVER AVE & BERKEY LOT ENTRANCE,EBD Gr. River Ave past Division St,0,1654,,998163.7628080301,684511.2878054986
445,42.732571,0,1655,-84.47467,,,,GRAND RIVER AVE & COLLINGWOOD DR,EBD Gr. River Ave past Farm Lane,0,1655,,998468.2080314647,684401.3945257965
446,42.727187,0,3665,-84.603074,,,,S WAVERLY RD & BLANCHE AVE,SBD Waverly before St Joseph St,0,3665,,987957.4631415667,683813.8118956515
447,42.73367,0,1739,-84.52646,,,,E MICHIGAN AVE & ALLEN ST,WBD Michigan past Marshall Ave,0,1739,,994229.389547111,684525.899950509
448,42.730847,0,3667,-84.602829,,,,S WAVERLY RD & W KALAMAZOO ST,NBD Waverly past Kalamazoo St,0,3667,,987978.2611124475,684220.5787245543
449,42.727416,0,3666,-84.60284,,,,S WAVERLY RD & BLANCHE AVE,NBD Waverly past St Joseph St,0,3666,,987976.6638794618,683839.2298277563
450,42.733925,0,3661,-84.594771,,,,W MICHIGAN AVE & N DEERFIELD AVE,WBD Michigan past Bon Air Rd,0,3661,,988638.4041693514,684561.5229128238
451,42.733916,0,3660,-84.59138,,,,W MICHIGAN AVE & N DEERFIELD AVE,WBD Michigan past Brynford Ave,0,3660,,988915.9435062527,684560.049111021
452,42.733227,0,3663,-84.603001,,,,S WAVERLY RD & OTIS AVE,SBD Waverly past Michigan Ave,0,3663,,987964.6667458988,684485.1386924925
453,42.729976,0,2050,-84.540723,,,,E KALAMAZOO ST & S 8TH ST,WBD Kalamazoo before Hosmer,0,2050,,993061.5756672922,684116.4433224639
454,42.744172,0,3746,-84.552064,,,,N WASHINGTON AVE & W KILBORN ST,NBD Washington past Oakland Av,0,3746,,992135.1800041824,685695.366126783
455,42.729961,0,1995,-84.528145,,,,E KALAMAZOO ST & ALLEN ST,EBD Kalamazoo past Lathrop St,0,1995,,994091.1074342306,684113.7709030196
456,42.743628,0,3742,-84.533992,,,,E OAKLAND AVE & FARRAND ST,WBD Oakland past Cleveland St,0,3742,,993613.9940091912,685633.2983482475
457,42.732565,0,3668,-84.602817,,,,S WAVERLY RD & OTIS AVE,NBD Waverly before W Michigan Ave,0,3668,,987979.5922119039,684411.5305664039
458,42.743384,0,3740,-84.528562,,,,E OAKLAND AVE & MARYLAND AVE,WBD Oakland past June St,0,3740,,994058.3228658652,685605.7612926457
459,42.743573,0,3741,-84.53108,,,,E OAKLAND AVE & MAHLON ST,WBD Oakland past Mahlon St,0,3741,,993852.2860764407,685626.9580479033
460,42.682991,0,4620,-84.427215,,,,2112 JOLLY RD & SERVICE DR,WBD Jolly past Alaiedon,0,4620,,1002354.2920435342,678891.0034709742
461,42.711861,0,4621,-84.453289,,,,E MOUNT HOPE RD & FAIRLANE DR,WBD Mt Hope past Hawthorne Lane,0,4621,,1000218.2840645673,682099.3463389582
462,42.725601,0,5954,-84.475468,,,,RAMP 1,Ramp 1 Bay 3,0,5954,,998402.7049773633,683626.7036992384
463,42.724189,0,4627,-84.48768,,,,CHESTNUT RD & WILSON RD,SBD Chestnut before Wilson Rd,0,4627,,997402.9932624898,683470.0810333872
464,42.738529,0,2837,-84.493542,,,,N HARRISON RD & HUNTINGTON RD,NBD Harrison past Grand River,0,2837,,996923.8756252032,685064.1636311827
465,42.72402,0,4540,-84.477879,,,,FARM LN & E AGRICULTURE RD,NBD Farm past Wilson,0,4540,,998205.2974302046,683451.0292509126
466,42.686635,0,3159,-84.584693,,,,REO RD & RICHMOND ST,EBD Reo Rd past Sidney St,0,3159,,989454.8335690247,679304.0349697319
467,42.723137,0,4544,-84.481417,,,,WILSON RD & RED CEDAR RD,EBD Wilson past Red Cedar Rd,0,4544,,997915.6450359146,683352.9708746246
468,42.723121,0,4547,-84.473495,,,,WILSON RD & SCIENCE RD,EBD Wilson Rd past Science,0,4547,,998564.1506451861,683351.019035572
469,42.723126,0,4546,-84.478813,,,,WILSON RD & FARM LN,EBD Wilson before Farm Ln,0,4546,,998128.8117674778,683351.6841740599
470,42.703163,0,3391,-84.51491,,,,STONELEIGH DR & ARBOR FOREST DR,NBD Stoneleigh past Tammany Ave,0,3391,,995172.2332136537,681134.3629050775
471,42.701454,0,3390,-84.5149,,,,STONELEIGH DR & FIRESIDE DR,NBD Stoneleigh past Fireside Dr,0,3390,,995172.9128087962,680944.4143731606
472,42.704662,0,3393,-84.521846,,,,FOREST RD & AURORA DR,WBD Forest Rd before Aurelius Rd,0,3393,,994604.3877130968,681301.411602995
473,42.712134,0,3394,-84.523189,,,,AURELIUS RD & E MOUNT HOPE AVE,NBD Aurelius past Mt Hope Ave,0,3394,,994495.1082431399,682131.9880855042
474,42.717209,0,4753,-84.498719,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale before N Crescent,0,4753,,996498.9286593004,682694.6885376675
475,42.735583,0,3012,-84.553937,,,,N CAPITOL AVE & W OTTAWA ST,SBD Capitol past W Ionia St,0,3012,,991980.7444642436,684740.8854308843
476,42.732871,0,3013,-84.553988,,,,S CAPITOL AVE & E MICHIGAN AVE,SBD Capitol before W Allegan St,0,3013,,991976.2027743355,684439.4539355012
477,42.713539,0,2574,-84.496059,,,,,WBD S Crescent before S Middlevale,0,2574,,996716.4982428309,682286.6662661412
478,42.717371,0,2575,-84.49883,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale past N Crescent Rd,0,2575,,996489.8507396007,682712.6992503507
479,42.718843,0,2572,-84.493964,,,,HARRISON RD & S HARRISON RD,SBD Harrison before Service Rd,0,2572,,996888.3044303624,682876.1078599269
480,42.671147,0,5583,-84.603081,,,,S WAVERLY RD,SBD Waverly past Bridgeport,0,5583,,987945.4894402067,677585.2389992308
481,42.73101,0,3014,-84.553977,,,,S CAPITOL AVE & W WASHTENAW ST,SBD Capitol past W Washtenaw St,0,3014,,991976.8508523668,684232.604682554
482,42.751526,0,4826,-84.462219,,,,N HAGADORN RD & APPLEGATE LN,NBD Hagadorn past Crestwood,0,4826,,999487.4660856652,686508.0870267262
483,42.746372,0,2378,-84.511395,,,,CHESTER RD & WOODRUFF AVE,SBD Chester past Woodruff Ave,0,2378,,995463.3855289281,685936.759798516
484,42.718698,0,5913,-84.462437,,,,HAGADORN RD & S HAGADORN RD,SBD Hagadorn past Service,0,5913,,999469.3346099338,682859.2771534652
485,42.740874,0,3691,-84.520542,,,,E SAGINAW ST & N MAGNOLIA AVE,EBD Saginaw before Magnolia Ave,0,3691,,994714.4023517792,685326.214416835
486,42.758341,0,2522,-84.473627,,,,3214 BIRCH ROW DR & RUTHERFORD AVE,WBD Birch Row past Porter Ave,0,2522,,998554.2056100143,687265.7239423394
487,42.747947,0,2377,-84.511393,,,,CHESTER RD & Hopkins Street,SBD Chester past Hopkins Ave,0,2377,,995463.6699281447,686111.8220071234
488,42.74345,0,4824,-84.471875,,,,ALTON RD & BURCHAM DR,NBD Alton across St. Thomas,0,4824,,998697.2136746289,685610.5426685531
489,42.717793,0,4595,-84.501175,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale before Laundromat,0,4595,,996297.8934728432,682759.7086531556
490,42.730407,0,3593,-84.575842,,,,MCPHERSON AVE & W KALAMAZOO ST,SBD McPherson past Kalamazoo St,0,3593,,990187.091036662,684168.0078669272
491,42.732322,0,3592,-84.575055,,,,MCPHERSON AVE & S JENISON AVE,SBD McPherson past Michigan,0,3592,,990251.8233602806,684380.762102338
492,42.733843,0,3591,-84.573654,,,,W MICHIGAN AVE & S JENISON AVE,WBD Michigan past Jenison Ave,0,3591,,990366.7408141132,684549.6508510713
493,42.734558,0,3590,-84.572819,,,,N JENISON AVE & W OTTAWA ST,SBD Jenison past Ottawa St,0,3590,,990435.1981937182,684629.0227729073
494,42.725289,0,3596,-84.577244,,,,EVERETT DR & WILLIAM ST,SBD Everett past Malcolm X,0,3596,,990071.4771970068,683599.322378133
495,42.71545,0,2592,-84.461977,,,,4630 S HAGADORN RD & TWYCKINGHAM DR,NBD Hagadorn at Glenwood Apt.,0,2592,,999506.966631571,682498.2676413301
496,42.728761,0,3594,-84.577193,,,,MCPHERSON AVE & W KALAMAZOO ST,SBD McPherson past Lenawee St,0,3594,,990076.2340419304,683985.2230987542
497,42.730868,0,4181,-84.481601,,,,W CIRCLE DR,EBD W Circle @ Library,0,4181,,997900.8567039466,684212.2643542906
498,42.740618,0,4822,-84.477125,,,,BURCHAM DR & OLD HICKORY LN,EBD Burcham before Old Hickory,0,4822,,998267.5058914906,685295.8646155023
499,42.734134,0,2598,-84.462088,,,,N HAGADORN RD & CAHILL DR,NBD Hagadorn past Cahill Dr,0,2598,,999498.037288555,684574.9615004174
500,42.736541,0,2599,-84.462108,,,,N HAGADORN RD & LINDEN ST,NBD Hagadorn past Linden St,0,2599,,999496.4208443625,684842.4982059386
501,42.741359,0,4823,-84.471837,,,,718 ALTON RD & BURCHAM DR,NBD Alton past Burcham,0,4823,,998700.2774182272,685378.1270367194
502,42.743101,0,1874,-84.559952,,,,N PINE ST & W OAKLAND AVE,SBD Pine St past W Oakland Ave,0,1874,,991489.533192387,685577.1277195364
503,42.726464,0,4431,-84.552948,,,,W SAINT JOSEPH ST & S CAPITOL AVE,WBD St Joseph past Washington,0,4431,,992060.4652542004,683727.2211040625
504,42.697486,0,4430,-84.571161,,,,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,EBD Holmes @ Somerset,0,4430,,990564.9923486165,680508.3810853157
505,42.712988,0,178,-84.479531,,,,COMMUTER LOT 89 & MSU MEDICAL CLINIC,Commuter Lot 89-4,0,178,,998069.7047699364,682224.8882769304
506,42.731747,0,177,-84.494031,,,,S HARRISON RD & BRODY RD S,Brody Complex,0,177,,996883.4987290278,684310.367541255
507,42.682954,0,4345,-84.537398,,,,E JOLLY RD & S PENNSYLVANIA AVE,EBD Jolly after S Pennsylvania,0,4345,,993328.4377894765,678889.8501764764
508,42.740901,0,978,-84.566539,,,,W SAGINAW ST & N MARTIN LUTHER KING JR BLVD,EBD Saginaw past MLK,0,978,,990950.1580476094,685333.3171660954
509,42.728971,0,4439,-84.556938,,,,S WALNUT ST & W KALAMAZOO ST,NBD Walnut past Lenawee St,0,4439,,991734.2069408661,684006.2724907486
510,42.740622,0,4342,-84.560015,,,,N PINE ST & W SAGINAW ST,SBD Pine past Saginaw St,0,4342,,991484.0209508052,685301.593482632
511,42.76297,0,3760,-84.577086,,,,N GRAND RIVER AVE & TECUMSEH AVE,WBD Grand River past Westwood Av,0,3760,,990090.7224487221,687787.5551309426
512,42.690496,0,2882,-84.4325,,,,OKEMOS RD & KNOB HILL DR,SBD Okemos past Knob Hill Dr,0,2882,,1001921.1177759783,679724.9980966055
513,42.685772,0,2883,-84.432511,,,,OKEMOS RD & JOLLY OAK RD,SBD Okemos before Jolly Oaks Rd,0,2883,,1001920.3699415658,679199.9531700666
514,42.682173,0,5548,-84.503752,,,,PINE TREE RD & PATIENT CARE DR,SBD PineTree past Jolly,0,5548,,996084.5634547726,678800.8313633675
515,42.696384,0,2881,-84.432462,,,,3965 OKEMOS RD & HERITAGE AVE,SBD Okemos past  Bennett Rd,0,2881,,1001924.0389535282,680379.418911413
516,42.711927,0,2887,-84.433113,,,,E MOUNT HOPE RD & INDIAN HILLS DR,WBD Mt Hope past Seminole Pl,0,2887,,1001870.232175185,682106.9441432005
